row_id,label,n_chars,n_words,n_subwords
ntf-00914,real,216,46,58
ntf-00915,real,878,179,253
ntf-00916,real,1075,225,305
ntf-00917,real,643,134,181
ntf-00918,real,678,147,181
ntf-00919,real,210,44,66
ntf-00920,real,811,176,226
ntf-00921,real,378,74,115
ntf-00922,real,811,159,231
ntf-00923,real,950,218,255
ntf-00924,real,968,206,275
ntf-00925,real,1022,207,284
ntf-00926,real,752,143,225
ntf-00927,real,1526,319,398
ntf-00928,real,340,76,96
ntf-00929,real,635,135,183
ntf-00930,real,889,190,254
ntf-00931,real,1311,274,365
ntf-00932,real,868,164,253
ntf-00933,real,984,209,267
ntf-00934,real,492,101,133
ntf-00935,real,467,94,144
ntf-00936,real,968,206,266
ntf-00937,real,339,76,98
ntf-00938,real,275,60,80
ntf-00939,real,385,76,104
ntf-00940,real,225,49,60
ntf-00941,real,619,136,165
ntf-00942,real,1490,313,413
ntf-00943,real,811,175,214
ntf-00944,real,1006,217,263
ntf-00945,real,687,148,196
ntf-00946,real,611,132,149
ntf-00947,real,779,164,205
ntf-00948,real,659,138,187
ntf-00949,real,757,167,193
ntf-00950,real,941,183,265
ntf-00951,real,711,152,202
ntf-00952,real,941,191,247
ntf-00953,real,1235,262,338
ntf-00954,real,990,226,286
ntf-00955,real,504,116,144
ntf-00956,real,543,105,152
ntf-00957,real,523,111,144
ntf-00958,real,904,192,241
ntf-00959,real,244,52,76
ntf-00960,real,363,78,100
ntf-00961,real,893,188,232
ntf-00962,real,607,122,149
ntf-00963,real,505,106,139
ntf-00964,real,1080,233,285
ntf-00965,real,792,161,204
ntf-00966,real,757,171,201
ntf-00967,real,509,100,131
ntf-00968,real,1085,224,295
ntf-00969,real,628,134,177
ntf-00970,real,868,177,214
ntf-00971,real,265,59,77
ntf-00972,real,700,152,173
ntf-00973,real,584,114,151
ntf-00974,real,826,181,230
ntf-00975,real,267,57,76
ntf-00976,real,601,118,165
ntf-00977,real,545,109,156
ntf-00978,real,544,120,141
ntf-00979,real,751,154,189
ntf-00980,real,732,150,193
ntf-00981,real,353,73,98
ntf-00982,real,444,91,118
ntf-00983,real,674,140,174
ntf-00984,real,992,203,272
ntf-00985,real,955,196,259
ntf-00986,real,873,187,251
ntf-00987,real,971,193,257
ntf-00988,real,801,168,216
ntf-00989,real,227,46,74
ntf-00990,real,983,220,275
ntf-00991,real,945,200,232
ntf-00992,real,859,186,225
ntf-00993,real,406,89,107
ntf-00994,real,350,78,89
ntf-00995,real,401,83,107
ntf-00996,real,318,66,84
ntf-00997,real,1053,219,283
ntf-00998,real,447,94,122
ntf-00999,real,423,80,137
ntf-01000,real,610,129,162
ntf-01001,real,318,66,88
ntf-01002,real,968,215,282
ntf-01003,real,884,202,235
ntf-01004,real,730,155,194
ntf-01005,real,1186,240,300
ntf-01006,real,1355,288,373
ntf-01007,real,639,133,171
ntf-01008,real,338,64,90
ntf-01009,real,287,54,81
ntf-01010,real,778,177,223
ntf-01011,real,850,186,227
ntf-01012,real,994,218,268
ntf-01013,real,1030,215,273
ntf-01014,real,1024,214,279
ntf-01015,real,554,120,154
ntf-01016,real,995,231,275
ntf-01017,real,572,110,144
ntf-01018,real,496,108,124
ntf-01019,real,295,61,77
ntf-01020,real,912,202,255
ntf-01021,real,840,160,239
ntf-01022,real,1048,220,289
ntf-01023,real,1209,248,304
ntf-01024,real,659,145,175
ntf-01025,real,822,177,233
ntf-01026,real,382,73,118
ntf-01027,real,471,95,134
ntf-01028,real,307,66,91
ntf-01029,real,934,202,252
ntf-01030,real,992,220,295
ntf-01031,real,312,69,87
ntf-01032,real,967,208,268
ntf-01033,real,775,139,224
ntf-01034,real,314,67,97
ntf-01035,real,308,59,96
ntf-01036,real,1367,309,368
ntf-01037,real,841,191,226
ntf-01038,real,1316,276,362
ntf-01039,real,591,128,157
ntf-01040,real,995,216,299
ntf-01041,real,961,193,276
ntf-01042,real,586,132,158
ntf-01043,real,299,62,75
ntf-01044,real,322,71,92
ntf-01045,real,411,85,133
ntf-01046,real,313,60,93
ntf-01047,real,283,60,79
ntf-01048,real,347,71,85
ntf-01049,real,349,73,90
ntf-01050,real,387,81,110
ntf-01051,real,306,66,80
ntf-01052,real,762,164,217
ntf-01053,real,801,163,220
ntf-01054,real,512,119,147
ntf-01055,real,685,153,177
ntf-01056,real,561,108,166
ntf-01057,real,837,182,248
ntf-01058,real,241,49,74
ntf-01059,real,348,75,98
ntf-01060,real,420,83,137
ntf-01061,real,294,68,86
ntf-01062,real,382,79,126
ntf-01063,real,1111,252,295
ntf-01064,real,1002,206,264
ntf-01065,real,350,72,106
ntf-01066,real,654,130,205
ntf-01067,real,1877,421,505
ntf-01068,real,512,112,146
ntf-01069,real,355,67,84
ntf-01070,real,346,70,103
ntf-01071,real,817,164,204
ntf-01072,real,1013,213,261
ntf-01073,real,947,201,276
ntf-01074,real,452,98,118
ntf-01075,real,589,121,183
ntf-01076,real,663,136,166
ntf-01077,real,385,82,115
ntf-01078,real,537,106,134
ntf-01079,real,1623,339,430
ntf-01080,real,964,183,258
ntf-01081,real,876,198,242
ntf-01082,real,663,142,192
ntf-01083,real,956,190,313
ntf-01084,real,1057,219,264
ntf-01085,real,394,87,110
ntf-01086,real,354,74,97
ntf-01087,real,916,202,243
ntf-01088,real,711,151,202
ntf-01089,real,245,54,69
ntf-01090,real,365,70,96
ntf-01091,real,379,78,108
ntf-01092,real,579,135,160
ntf-01093,real,412,85,123
ntf-01094,real,242,51,65
ntf-01095,real,373,78,115
ntf-01096,real,313,62,89
ntf-01097,real,1611,321,449
ntf-01098,real,513,108,132
ntf-01099,real,808,176,238
ntf-01100,real,942,186,251
ntf-01101,real,1475,315,386
ntf-01102,real,1016,215,307
ntf-01103,real,1248,267,381
ntf-01104,real,729,129,266
ntf-01105,real,1203,248,395
ntf-01106,real,565,128,172
ntf-01107,real,187,41,50
ntf-01108,real,241,50,67
ntf-01109,real,192,37,49
ntf-01110,real,376,71,106
ntf-01111,real,754,157,217
ntf-01112,real,352,71,104
ntf-01113,real,308,69,91
ntf-01114,real,300,63,102
ntf-01115,real,652,142,172
ntf-01116,real,652,136,169
ntf-01117,real,617,129,176
ntf-01118,real,617,128,164
ntf-01119,real,233,44,65
ntf-01120,real,311,64,84
ntf-01121,real,318,72,94
ntf-01122,real,709,137,218
ntf-01123,real,547,105,186
ntf-01124,real,755,162,221
ntf-01125,real,442,97,125
ntf-01126,real,519,106,133
ntf-01127,real,270,57,81
ntf-01128,real,1064,220,302
ntf-01129,real,651,139,203
ntf-01130,real,672,152,194
ntf-01131,real,1190,249,320
ntf-01132,real,880,196,250
ntf-01133,real,560,112,165
ntf-01134,real,925,187,249
ntf-01135,real,1077,232,346
ntf-01136,real,652,136,175
ntf-01137,real,265,57,73
ntf-01138,real,1212,261,310
ntf-01139,real,689,159,208
ntf-01140,real,680,136,171
ntf-01141,real,724,158,212
ntf-01142,real,1106,249,299
ntf-01143,real,1317,274,334
ntf-01144,real,695,144,189
ntf-01145,real,1352,246,394
ntf-01146,real,908,184,261
ntf-01147,real,620,137,180
ntf-01148,real,1077,238,323
ntf-01149,real,543,117,141
ntf-01150,real,1747,342,483
ntf-01151,real,638,133,160
ntf-01152,real,944,206,290
ntf-01153,real,1729,341,475
ntf-01154,real,1146,244,310
ntf-01155,real,870,183,253
ntf-01156,real,605,125,159
ntf-01157,real,254,56,71
ntf-01158,real,1264,268,356
ntf-01159,real,663,128,196
ntf-01160,real,711,135,226
ntf-01161,real,674,147,200
ntf-01162,real,815,170,222
ntf-01163,real,264,55,72
ntf-01164,real,606,128,183
ntf-01165,real,697,144,186
ntf-01166,real,551,111,158
ntf-01167,real,381,89,110
ntf-01168,real,437,95,107
ntf-01169,real,924,186,247
ntf-01170,real,399,82,97
ntf-01171,real,299,60,80
ntf-01172,real,721,155,207
ntf-01173,real,241,51,66
ntf-01174,real,420,89,103
ntf-01175,real,944,194,254
ntf-01176,real,503,94,128
ntf-01177,real,408,83,106
ntf-01178,real,946,185,261
ntf-01179,real,1109,219,273
ntf-01180,real,332,75,109
ntf-01181,real,868,183,237
ntf-01182,real,733,158,207
ntf-01183,real,351,75,88
ntf-01184,real,685,142,190
ntf-01185,real,405,86,126
ntf-01186,real,987,201,280
ntf-01187,real,849,172,227
ntf-01188,real,748,149,224
ntf-01189,real,1085,224,287
ntf-01190,real,691,143,188
ntf-01191,real,1316,272,340
ntf-01192,real,638,128,200
ntf-01193,real,666,136,198
ntf-01194,real,1353,274,357
ntf-01195,real,389,83,124
ntf-01196,real,557,110,142
ntf-01197,real,971,211,306
ntf-01198,real,1278,252,361
ntf-01199,real,554,113,170
ntf-01200,real,1213,263,320
ntf-01201,real,1276,242,363
ntf-01202,real,639,123,193
ntf-01203,real,523,102,140
ntf-01204,real,792,152,223
ntf-01205,real,578,117,172
ntf-01206,real,956,198,278
ntf-01207,real,629,133,169
ntf-01208,real,1086,231,294
ntf-01209,real,1185,202,379
ntf-01210,real,802,169,230
ntf-01211,real,754,164,239
ntf-01212,real,756,152,220
ntf-01213,real,484,101,131
ntf-01214,real,1019,222,296
ntf-01215,real,917,147,304
ntf-01216,real,553,120,159
ntf-01217,real,696,149,189
ntf-01218,real,447,92,122
ntf-01219,real,658,130,179
ntf-01220,real,682,136,188
ntf-01221,real,493,84,153
ntf-01222,real,641,123,194
ntf-01223,real,596,126,162
ntf-01224,real,606,123,163
ntf-01225,real,1051,225,283
ntf-01226,real,481,97,129
ntf-01227,real,971,209,282
ntf-01228,real,532,113,142
ntf-01229,real,866,164,230
ntf-01230,real,1114,229,283
ntf-01231,real,538,116,132
ntf-01232,real,941,192,240
ntf-01233,real,853,178,244
ntf-01234,real,1753,317,519
ntf-01235,real,858,155,234
ntf-01236,real,724,151,216
ntf-01237,real,642,124,187
ntf-01238,real,438,95,129
ntf-01239,real,253,47,72
ntf-01240,real,678,139,189
ntf-01241,real,604,118,159
ntf-01242,real,1569,326,418
ntf-01243,real,1018,214,276
ntf-01244,real,836,176,232
ntf-01245,real,253,49,79
ntf-01246,real,517,106,158
ntf-01247,real,564,126,155
ntf-01248,real,647,140,187
ntf-01249,real,299,57,89
ntf-01250,real,552,101,155
ntf-01251,real,869,182,257
ntf-01252,real,661,135,201
ntf-01253,real,901,194,257
ntf-01254,real,576,106,185
ntf-01255,real,753,157,219
ntf-01256,real,1303,280,351
ntf-01257,real,575,104,182
ntf-01258,real,586,114,188
ntf-01259,real,658,124,196
ntf-01260,real,966,199,280
ntf-01261,real,680,148,197
ntf-01262,real,781,156,227
ntf-01263,real,655,120,172
ntf-01264,real,539,100,164
ntf-01265,real,690,139,208
ntf-01266,real,1082,229,285
ntf-01267,real,661,146,203
ntf-01268,real,713,153,203
ntf-01269,real,644,141,192
ntf-01270,real,1104,237,337
ntf-01271,real,652,133,194
ntf-01272,real,891,192,252
ntf-01273,real,579,125,156
ntf-01274,real,643,130,190
ntf-01275,real,643,124,181
ntf-01276,real,570,112,162
ntf-01277,real,522,119,163
ntf-01278,real,686,143,206
ntf-01279,real,769,163,211
ntf-01280,real,676,144,188
ntf-01281,real,862,180,241
ntf-01282,real,552,122,160
ntf-01283,real,589,122,169
ntf-01284,real,684,131,214
ntf-01285,real,613,126,178
ntf-01286,real,863,181,240
ntf-01287,real,695,143,192
ntf-01288,real,708,149,185
ntf-01289,real,509,101,148
ntf-01290,real,578,123,163
ntf-01291,real,643,137,187
ntf-01292,real,721,154,196
ntf-01293,real,620,136,179
ntf-01294,real,696,136,192
ntf-01295,real,767,149,212
ntf-01296,real,798,158,201
ntf-01297,real,899,185,234
ntf-01298,real,834,173,238
ntf-01299,real,656,135,182
ntf-01300,real,1219,257,370
ntf-01301,real,452,92,135
ntf-01302,real,1623,337,501
ntf-01303,real,885,182,244
ntf-01304,real,670,143,185
ntf-01305,real,841,185,234
ntf-01306,real,785,166,204
ntf-01307,real,1043,210,300
ntf-01308,real,683,144,191
ntf-01309,real,730,141,226
ntf-01310,real,798,168,218
ntf-01311,real,730,151,210
ntf-01312,real,693,144,190
ntf-01313,real,591,117,172
ntf-01314,real,778,166,218
ntf-01315,real,413,72,130
ntf-01316,real,1415,289,410
ntf-01317,real,907,186,237
ntf-01318,real,411,78,123
ntf-01319,real,1230,250,341
ntf-01320,real,537,107,128
ntf-01321,real,838,169,256
ntf-01322,real,739,118,233
ntf-01323,real,232,51,68
ntf-01324,real,1158,240,313
ntf-01325,real,575,86,195
ntf-01326,real,963,192,275
ntf-01327,real,822,175,226
ntf-01328,real,815,167,225
ntf-01329,real,832,166,234
ntf-01330,real,561,114,147
ntf-01331,real,536,109,139
ntf-01332,real,894,177,249
ntf-01333,real,531,111,137
ntf-01334,real,830,178,242
ntf-01335,real,892,169,233
ntf-01336,real,713,147,194
ntf-01337,real,411,83,122
ntf-01338,real,958,189,268
ntf-01339,real,627,132,170
ntf-01340,real,865,177,256
ntf-01341,real,969,189,274
ntf-01342,real,764,155,203
ntf-01343,real,936,185,290
ntf-01344,real,899,188,247
ntf-01345,real,687,142,188
ntf-01346,real,494,98,153
ntf-01347,real,678,129,174
ntf-01348,real,970,202,266
ntf-01349,real,385,80,120
ntf-01350,real,1134,227,299
ntf-01351,real,1171,251,320
ntf-01352,real,973,194,279
ntf-01353,real,702,147,196
ntf-01354,real,704,144,199
ntf-01355,real,1063,206,268
ntf-01356,real,663,125,212
ntf-01357,real,757,162,212
ntf-01358,real,693,136,213
ntf-01359,real,636,123,166
ntf-01360,real,1126,238,270
ntf-01361,real,304,61,107
ntf-01362,real,706,122,227
ntf-01363,real,735,158,201
ntf-01364,real,539,125,162
ntf-01365,real,574,117,170
ntf-01366,real,786,157,209
ntf-01367,real,1051,216,272
ntf-01368,real,444,95,129
ntf-01369,real,669,128,189
ntf-01370,real,577,117,162
ntf-01371,real,794,163,229
ntf-01372,real,604,117,161
ntf-01373,real,957,193,246
ntf-01374,real,553,110,175
ntf-01375,real,936,182,250
ntf-01376,real,1122,235,298
ntf-01377,real,878,179,263
ntf-01378,real,590,126,174
ntf-01379,real,973,196,283
ntf-01380,real,343,75,109
ntf-01381,real,526,111,137
ntf-01382,real,643,120,177
ntf-01383,real,600,128,179
ntf-01384,real,654,136,196
ntf-01385,real,816,168,227
ntf-01386,real,1073,216,300
ntf-01387,real,617,132,181
ntf-01388,real,846,186,241
ntf-01389,real,478,101,136
ntf-01390,real,930,192,233
ntf-01391,real,780,172,211
ntf-01392,real,312,62,82
ntf-01393,real,924,194,254
ntf-01394,real,1244,243,351
ntf-01395,real,741,142,191
ntf-01396,real,248,55,71
ntf-01397,real,544,115,172
ntf-01398,real,1114,211,295
ntf-01399,real,588,122,160
ntf-01400,real,488,104,135
ntf-01401,real,545,117,150
ntf-01402,real,1002,226,274
ntf-01403,real,834,171,238
ntf-01404,real,904,174,247
ntf-01405,real,185,38,54
ntf-01406,real,225,45,60
ntf-01407,real,1409,320,467
ntf-01408,real,691,151,198
ntf-01409,real,947,204,265
ntf-01410,real,430,86,104
ntf-01411,real,566,118,150
ntf-01412,real,691,129,173
ntf-01413,real,1070,225,295
ntf-01414,real,564,122,159
ntf-01415,real,645,138,200
ntf-01416,real,415,95,118
ntf-01417,real,416,92,118
ntf-01418,real,841,175,231
ntf-01419,real,638,131,180
ntf-01420,real,885,185,234
ntf-01421,real,639,137,180
ntf-01422,real,300,67,79
ntf-01423,real,666,142,199
ntf-01424,real,821,165,229
ntf-01425,real,556,126,153
ntf-01426,real,1070,216,314
ntf-01427,real,975,205,261
ntf-01428,real,625,125,179
ntf-01429,real,574,124,148
ntf-01430,fake,979,210,270
ntf-01431,fake,603,130,172
ntf-01432,fake,227,48,60
ntf-01433,fake,361,78,100
ntf-01434,fake,346,75,95
ntf-01435,fake,1270,254,358
ntf-01436,fake,741,157,192
ntf-01437,fake,743,155,198
ntf-01438,fake,962,201,266
ntf-01439,fake,676,142,209
ntf-01440,fake,550,111,143
ntf-01441,fake,662,136,170
ntf-01442,fake,330,72,91
ntf-01443,fake,440,92,131
ntf-01444,fake,372,77,97
ntf-01445,fake,632,141,184
ntf-01446,fake,1071,216,299
ntf-01447,fake,785,166,224
ntf-01448,fake,1113,239,309
ntf-01449,fake,1104,222,283
ntf-01450,fake,891,183,232
ntf-01451,fake,453,101,132
ntf-01452,fake,586,124,152
ntf-01453,fake,873,174,231
ntf-01454,fake,418,78,129
ntf-01455,fake,1118,177,409
ntf-01456,fake,972,205,267
ntf-01457,fake,348,76,101
ntf-01458,fake,983,210,262
ntf-01459,fake,853,172,261
ntf-01460,fake,889,190,253
ntf-01461,fake,737,153,217
ntf-01462,fake,861,185,252
ntf-01463,fake,614,131,158
ntf-01464,fake,903,191,243
ntf-01465,fake,747,154,206
ntf-01466,fake,680,141,195
ntf-01467,fake,891,189,257
ntf-01468,fake,652,147,181
ntf-01469,fake,509,113,148
ntf-01470,fake,523,105,150
ntf-01471,fake,1222,281,339
ntf-01472,fake,596,119,150
ntf-01473,fake,831,171,237
ntf-01474,fake,1127,237,337
ntf-01475,fake,784,156,221
ntf-01476,fake,980,211,272
ntf-01477,fake,338,71,96
ntf-01478,fake,760,158,207
ntf-01479,fake,502,101,131
ntf-01480,fake,548,119,171
ntf-01481,fake,400,89,110
ntf-01482,fake,1188,248,333
ntf-01483,fake,1230,245,318
ntf-01484,fake,298,64,91
ntf-01485,fake,844,170,237
ntf-01486,fake,787,173,210
ntf-01487,fake,434,93,129
ntf-01488,fake,764,149,203
ntf-01489,fake,412,89,116
ntf-01490,fake,1568,335,430
ntf-01491,fake,1035,220,317
ntf-01492,fake,521,104,133
ntf-01493,fake,534,106,134
ntf-01494,fake,570,119,150
ntf-01495,fake,449,98,130
ntf-01496,fake,793,166,243
ntf-01497,fake,805,173,211
ntf-01498,fake,615,118,175
ntf-01499,fake,1017,214,300
ntf-01500,fake,638,139,164
ntf-01501,fake,663,134,196
ntf-01502,fake,649,133,197
ntf-01503,fake,648,136,176
ntf-01504,fake,751,152,202
ntf-01505,fake,809,175,234
ntf-01506,fake,376,82,107
ntf-01507,fake,990,203,272
ntf-01508,fake,925,164,284
ntf-01509,fake,504,105,146
ntf-01510,fake,399,88,122
ntf-01511,fake,859,176,214
ntf-01512,fake,714,133,196
ntf-01513,fake,724,138,196
ntf-01514,fake,233,50,64
ntf-01515,fake,916,187,242
ntf-01516,fake,878,186,245
ntf-01517,fake,677,145,206
ntf-01518,fake,492,107,127
ntf-01519,fake,909,198,252
ntf-01520,fake,1184,239,315
ntf-01521,fake,803,185,215
ntf-01522,fake,724,159,202
ntf-01523,fake,649,137,200
ntf-01524,fake,454,99,127
ntf-01525,fake,621,130,159
ntf-01526,fake,284,62,77
ntf-01527,fake,394,80,116
ntf-01528,fake,473,98,125
ntf-01529,fake,304,44,103
ntf-01530,fake,879,184,240
ntf-01531,fake,287,61,74
ntf-01532,fake,1632,324,409
ntf-01533,fake,1075,226,275
ntf-01534,fake,784,153,228
ntf-01535,fake,568,124,155
ntf-01536,fake,612,136,176
ntf-01537,fake,493,90,158
ntf-01538,fake,765,166,228
ntf-01539,fake,872,184,225
ntf-01540,fake,740,154,206
ntf-01541,fake,1076,244,302
ntf-01542,fake,891,179,231
ntf-01543,fake,933,208,270
ntf-01544,fake,495,90,139
ntf-01545,fake,563,118,169
ntf-01546,fake,312,66,89
ntf-01547,fake,1083,210,257
ntf-01548,fake,856,183,251
ntf-01549,fake,477,101,132
ntf-01550,fake,1199,246,317
ntf-01551,fake,849,174,218
ntf-01552,fake,1263,247,351
ntf-01553,fake,871,181,235
ntf-01554,fake,1179,241,311
ntf-01555,fake,785,163,235
ntf-01556,fake,1274,261,341
ntf-01557,fake,592,107,158
ntf-01558,fake,1081,235,298
ntf-01559,fake,705,142,182
ntf-01560,fake,735,143,216
ntf-01561,fake,1582,332,478
ntf-01562,fake,356,73,107
ntf-01563,fake,598,127,171
ntf-01564,fake,1094,235,324
ntf-01565,fake,781,173,230
ntf-01566,fake,952,199,270
ntf-01567,fake,1252,265,343
ntf-01568,fake,472,102,135
ntf-01569,fake,689,140,176
ntf-01570,fake,981,204,237
ntf-01571,fake,893,176,228
ntf-01572,fake,548,116,151
ntf-01573,fake,604,120,153
ntf-01574,fake,550,114,151
ntf-01575,fake,902,186,246
ntf-01576,fake,1296,259,347
ntf-01577,fake,889,183,295
ntf-01578,fake,366,76,101
ntf-01579,fake,641,140,174
ntf-01580,fake,673,140,187
ntf-01581,fake,368,76,95
ntf-01582,fake,572,124,153
ntf-01583,fake,1113,223,293
ntf-01584,fake,843,179,220
ntf-01585,fake,614,124,174
ntf-01586,fake,947,190,280
ntf-01587,fake,791,154,196
ntf-01588,fake,1006,204,273
ntf-01589,fake,1310,275,357
ntf-01590,fake,458,88,121
ntf-01591,fake,1254,255,364
ntf-01592,fake,1162,228,284
ntf-01593,fake,817,158,225
ntf-01594,fake,614,136,165
ntf-01595,fake,442,98,124
ntf-01596,fake,1369,289,392
ntf-01597,fake,349,61,98
ntf-01598,fake,754,156,223
ntf-01599,fake,828,179,218
ntf-01600,fake,868,191,236
ntf-01601,fake,1507,320,435
ntf-01602,fake,561,116,164
ntf-01603,fake,942,190,258
ntf-01604,fake,826,155,226
ntf-01605,fake,263,53,73
ntf-01606,fake,1560,318,449
ntf-01607,fake,775,165,227
ntf-01608,fake,582,121,155
ntf-01609,fake,362,75,103
ntf-01610,fake,329,66,91
ntf-01611,fake,553,113,162
ntf-01612,fake,254,53,82
ntf-01613,fake,1624,351,461
ntf-01614,fake,932,188,253
ntf-01615,fake,883,172,274
ntf-01616,fake,990,214,304
ntf-01617,fake,525,109,172
ntf-01618,fake,481,99,137
ntf-01619,fake,1032,213,281
ntf-01620,fake,801,166,227
ntf-01621,fake,548,111,174
ntf-01622,fake,544,110,149
ntf-01623,fake,913,181,260
ntf-01624,fake,571,122,164
ntf-01625,fake,975,208,270
ntf-01626,fake,606,122,144
ntf-01627,fake,470,89,117
ntf-01628,fake,952,205,287
ntf-01629,fake,910,191,276
ntf-01630,fake,823,193,237
ntf-01631,fake,968,194,275
ntf-01632,fake,892,190,235
ntf-01633,fake,951,212,264
ntf-01634,fake,588,122,156
ntf-01635,fake,672,137,189
ntf-01636,fake,643,123,183
ntf-01637,fake,554,115,143
ntf-01638,fake,1191,242,327
ntf-01639,fake,755,149,215
ntf-01640,fake,921,189,272
ntf-01641,fake,704,142,207
ntf-01642,fake,643,131,188
ntf-01643,fake,663,127,183
ntf-01644,fake,657,129,207
ntf-01645,fake,590,128,163
ntf-01646,fake,644,139,175
ntf-01647,fake,658,132,186
ntf-01648,fake,376,74,89
ntf-01649,fake,957,203,245
ntf-01650,fake,891,181,247
ntf-01651,fake,280,60,88
ntf-01652,fake,1001,210,262
ntf-01653,fake,358,76,98
ntf-01654,fake,809,157,231
ntf-01655,fake,1050,215,274
ntf-01656,fake,1069,204,314
ntf-01657,fake,870,177,280
ntf-01658,fake,1119,239,299
ntf-01659,fake,1527,327,400
ntf-01660,fake,970,187,265
ntf-01661,fake,818,173,226
ntf-01662,fake,1058,234,300
ntf-01663,fake,999,198,274
ntf-01664,fake,810,171,225
ntf-01665,fake,643,131,173
ntf-01666,fake,688,133,203
ntf-01667,fake,232,45,64
ntf-01668,fake,1793,379,475
