row_id,label,n_chars,n_words,n_subwords
axg-00930,fake,2201,484,604
axg-00931,fake,109,21,34
axg-00932,fake,1085,230,299
axg-00933,fake,197,41,56
axg-00934,fake,290,65,77
axg-00935,fake,803,179,208
axg-00936,fake,178,37,43
axg-00937,fake,215,46,56
axg-00938,fake,148,31,40
axg-00939,fake,104,23,32
axg-00940,fake,208,45,61
axg-00941,fake,195,41,52
axg-00942,fake,185,40,47
axg-00943,fake,99,25,30
axg-00944,fake,95,22,28
axg-00945,fake,182,44,55
axg-00946,fake,204,43,58
axg-00947,fake,150,33,42
axg-00948,fake,168,38,55
axg-00949,fake,205,41,56
axg-00950,fake,203,41,67
axg-00951,fake,248,49,66
axg-00952,fake,151,36,47
axg-00953,fake,281,57,80
axg-00954,fake,127,27,39
axg-00955,fake,144,28,45
axg-00956,fake,128,27,39
axg-00957,fake,107,21,31
axg-00958,fake,132,26,36
axg-00959,fake,186,36,55
axg-00960,fake,137,28,44
axg-00961,fake,201,43,60
axg-00962,fake,209,45,64
axg-00963,fake,121,26,38
axg-00964,fake,62,13,18
axg-00965,fake,89,20,28
axg-00966,fake,70,15,20
axg-00967,fake,87,18,22
axg-00968,fake,125,26,41
axg-00969,fake,111,24,29
axg-00970,fake,122,28,35
axg-00971,fake,64,15,19
axg-00972,fake,145,31,40
axg-00973,fake,154,32,44
axg-00974,fake,118,27,31
axg-00975,fake,327,73,92
axg-00976,fake,324,70,88
axg-00977,fake,244,53,59
axg-00978,fake,268,57,60
axg-00979,fake,360,81,96
axg-00980,fake,395,87,101
axg-00981,fake,242,53,62
axg-00982,fake,413,94,117
axg-00983,fake,346,73,86
axg-00984,fake,523,126,142
axg-00985,fake,289,69,75
axg-00986,fake,85,16,18
axg-00987,fake,381,79,92
axg-00988,fake,87,20,26
axg-00989,fake,61,12,19
axg-00990,fake,282,61,67
axg-00991,fake,225,50,55
axg-00992,fake,279,63,76
axg-00993,fake,319,66,74
axg-00994,fake,209,44,51
axg-00995,fake,173,36,44
axg-00996,fake,198,43,50
axg-00997,fake,171,35,42
axg-00998,fake,359,74,87
axg-00999,fake,438,100,115
axg-01000,fake,331,72,79
axg-01001,fake,209,42,52
axg-01002,fake,240,53,70
axg-01003,fake,345,79,85
axg-01004,fake,308,69,81
axg-01005,fake,427,94,114
axg-01006,fake,290,63,79
axg-01007,fake,300,67,83
axg-01008,fake,456,100,114
axg-01009,fake,320,78,87
axg-01010,fake,696,147,173
axg-01011,fake,542,116,136
axg-01012,fake,521,107,133
axg-01013,fake,2480,538,615
axg-01014,fake,994,211,282
axg-01015,fake,1460,307,407
axg-01016,fake,1915,413,507
axg-01017,fake,1236,275,313
axg-01018,fake,1877,397,478
axg-01019,fake,953,195,252
axg-01020,fake,1402,308,380
axg-01021,fake,644,146,188
axg-01022,fake,703,143,185
axg-01023,fake,1237,251,341
axg-01024,fake,1014,197,283
axg-01025,fake,994,212,246
axg-01026,fake,751,163,200
axg-01027,fake,343,75,103
axg-01028,fake,1015,211,287
axg-01029,fake,997,221,292
axg-01030,fake,1116,236,275
axg-01031,fake,1402,309,335
axg-01032,fake,1562,342,420
axg-01033,fake,2108,442,521
axg-01034,fake,2134,458,526
axg-01035,fake,876,199,249
axg-01036,fake,1026,232,294
axg-01037,fake,884,192,252
axg-01038,fake,3130,706,837
axg-01039,fake,605,139,167
axg-01040,fake,1322,278,353
axg-01041,fake,2467,556,662
axg-01042,fake,1072,244,289
axg-01043,fake,1124,252,293
axg-01044,fake,4027,910,1076
axg-01045,fake,455,106,121
axg-01046,fake,502,104,133
axg-01047,fake,1559,347,416
axg-01048,fake,1194,256,318
axg-01049,fake,1796,391,483
axg-01050,fake,651,149,176
axg-01051,fake,1055,230,279
axg-01052,fake,2066,455,578
axg-01053,fake,2112,448,572
axg-01054,fake,1421,318,421
axg-01055,fake,795,165,210
axg-01056,fake,520,103,158
axg-01057,fake,2197,476,590
axg-01058,fake,632,129,177
axg-01059,fake,897,197,259
axg-01060,fake,1636,319,508
axg-01061,fake,340,78,91
axg-01062,fake,385,90,101
axg-01063,fake,246,50,60
axg-01064,fake,212,48,57
axg-01065,fake,248,54,56
axg-01066,fake,256,58,64
axg-01067,fake,265,57,67
axg-01068,fake,165,40,47
axg-01069,fake,189,40,48
axg-01070,fake,259,54,65
axg-01071,fake,234,52,58
axg-01072,fake,236,53,57
axg-01073,fake,370,84,90
axg-01074,fake,261,60,70
axg-01075,fake,156,35,41
axg-01076,fake,169,36,46
axg-01077,fake,313,67,84
axg-01078,fake,353,78,86
axg-01079,fake,259,59,79
axg-01080,fake,192,41,47
axg-01081,fake,105,22,29
axg-01082,fake,145,30,32
axg-01083,fake,105,24,32
axg-01084,fake,223,50,57
axg-01085,fake,77,17,22
axg-01086,fake,103,23,27
axg-01087,fake,160,34,44
axg-01088,fake,69,15,20
axg-01089,fake,395,91,115
axg-01090,fake,346,81,88
axg-01091,fake,385,92,103
axg-01092,fake,285,66,80
axg-01093,fake,348,82,95
axg-01094,fake,423,99,113
axg-01095,fake,269,57,71
axg-01096,fake,367,76,80
axg-01097,fake,363,82,99
axg-01098,fake,341,82,99
axg-01099,fake,301,68,70
axg-01100,fake,353,74,84
axg-01101,fake,336,71,88
axg-01102,fake,343,75,84
axg-01103,fake,292,67,79
axg-01104,fake,417,86,106
axg-01105,fake,1087,234,318
axg-01106,fake,558,109,174
axg-01107,fake,395,82,118
axg-01108,fake,93,20,24
axg-01109,fake,57,11,17
axg-01110,fake,119,25,33
axg-01111,fake,64,13,18
axg-01112,fake,137,29,34
axg-01113,fake,196,36,59
axg-01114,fake,161,29,45
axg-01115,fake,94,21,28
axg-01116,fake,80,16,24
axg-01117,fake,98,23,28
axg-01118,fake,242,57,65
axg-01119,fake,43,9,12
axg-01120,fake,56,12,14
axg-01121,fake,65,15,22
axg-01122,fake,144,32,42
axg-01123,fake,33,6,10
axg-01124,fake,72,13,22
axg-01125,fake,85,19,24
axg-01126,fake,43,8,12
axg-01127,fake,59,13,18
axg-01128,fake,53,10,14
axg-01129,fake,89,18,26
axg-01130,fake,78,18,20
axg-01131,fake,42,9,14
axg-01132,fake,92,18,25
axg-01133,fake,37,8,14
axg-01134,fake,71,15,19
axg-01135,fake,97,24,32
axg-01136,fake,93,19,25
axg-01137,fake,78,16,27
axg-01138,fake,65,12,18
axg-01139,fake,77,17,20
axg-01140,fake,573,124,180
axg-01141,fake,86,19,29
axg-01142,fake,156,31,38
axg-01143,fake,45,9,13
axg-01144,fake,101,20,28
axg-01145,fake,486,109,139
axg-01146,fake,233,51,57
axg-01147,fake,436,101,110
axg-01148,fake,312,72,86
axg-01149,fake,465,102,127
axg-01150,fake,506,111,129
axg-01151,fake,303,69,79
axg-01152,fake,466,100,115
axg-01153,fake,475,97,118
axg-01154,fake,501,110,124
axg-01155,fake,331,72,91
axg-01156,fake,671,140,167
axg-01157,fake,351,82,87
axg-01158,fake,429,88,111
axg-01159,fake,676,147,175
axg-01160,fake,336,69,86
axg-01161,fake,370,81,93
axg-01162,fake,519,109,133
axg-01163,fake,408,88,106
axg-01164,fake,444,96,111
axg-01165,fake,496,113,135
axg-01166,fake,667,143,176
axg-01167,fake,378,83,103
axg-01168,fake,398,87,102
axg-01169,fake,459,108,130
axg-01170,fake,486,98,127
axg-01171,fake,358,79,101
axg-01172,fake,55,9,14
axg-01173,fake,70,15,20
axg-01174,fake,302,62,90
axg-01175,fake,78,16,19
axg-01176,fake,118,25,34
axg-01177,fake,40,8,12
axg-01178,fake,33,7,13
axg-01179,fake,120,27,34
axg-01180,fake,50,10,15
axg-01181,fake,74,15,26
axg-01182,fake,29,5,13
axg-01183,fake,54,10,16
axg-01184,fake,69,13,23
axg-01185,fake,266,61,69
axg-01186,fake,59,12,17
axg-01187,fake,66,13,21
axg-01188,fake,60,11,16
axg-01189,fake,143,31,43
axg-01190,fake,174,38,44
axg-01191,fake,99,21,29
axg-01192,fake,87,17,27
axg-01193,fake,105,22,27
axg-01194,fake,54,10,15
axg-01195,fake,65,12,19
axg-01196,fake,138,29,39
axg-01197,fake,58,12,20
axg-01198,fake,140,32,39
axg-01199,fake,253,53,75
axg-01200,fake,315,68,84
axg-01201,fake,203,45,55
axg-01202,fake,75,16,23
axg-01203,fake,73,16,22
axg-01204,fake,65,12,18
axg-01205,fake,88,19,25
axg-01206,fake,75,15,17
axg-01207,fake,69,14,17
axg-01208,fake,79,15,23
axg-01209,fake,66,15,19
axg-01210,fake,73,15,25
axg-01211,fake,77,16,22
axg-01212,fake,104,20,27
axg-01213,fake,65,14,19
axg-01214,fake,124,24,38
axg-01215,fake,42,8,11
axg-01216,fake,39,7,12
axg-01217,fake,69,14,23
axg-01218,fake,60,12,22
axg-01219,fake,55,11,18
axg-01220,fake,75,16,21
axg-01221,fake,79,15,20
axg-01222,fake,89,18,24
axg-01223,fake,44,9,13
axg-01224,fake,98,20,29
axg-01225,fake,292,64,81
axg-01226,fake,65,14,23
axg-01227,fake,60,13,21
axg-01228,fake,109,21,27
axg-01229,fake,124,25,32
axg-01230,fake,55,11,18
axg-01231,fake,98,23,28
axg-01232,fake,45,9,14
axg-01233,fake,300,64,72
axg-01234,fake,62,14,18
axg-01235,fake,418,87,115
axg-01236,fake,100,21,28
axg-01237,fake,59,11,17
axg-01238,fake,49,8,17
axg-01239,fake,67,14,19
axg-01240,fake,555,122,162
axg-01241,fake,54,11,18
axg-01242,fake,60,13,21
axg-01243,fake,49,9,14
axg-01244,fake,55,12,16
axg-01245,fake,85,18,27
axg-01246,fake,66,15,17
axg-01247,fake,65,12,16
axg-01248,fake,39,8,12
axg-01249,fake,77,16,19
axg-01250,fake,104,22,29
axg-01251,fake,101,23,34
axg-01252,fake,45,9,12
axg-01253,fake,101,19,28
axg-01254,fake,191,38,47
axg-01255,fake,41,9,13
axg-01256,fake,36,8,11
axg-01257,fake,77,17,23
axg-01258,fake,52,12,16
axg-01259,fake,61,14,20
axg-01260,fake,80,17,24
axg-01261,fake,31,7,11
axg-01262,fake,97,20,32
axg-01263,fake,43,9,13
axg-01264,fake,140,34,41
axg-01265,fake,89,19,25
axg-01266,fake,78,18,22
axg-01267,fake,49,10,16
axg-01268,fake,42,10,13
axg-01269,fake,68,15,27
axg-01270,fake,58,10,14
axg-01271,fake,62,12,19
axg-01272,fake,130,31,35
axg-01273,fake,117,26,41
axg-01274,fake,68,14,19
axg-01275,fake,59,13,18
axg-01276,fake,76,15,20
axg-01277,fake,98,20,26
axg-01278,fake,51,11,15
axg-01279,fake,135,28,34
axg-01280,fake,94,20,27
axg-01281,fake,80,17,20
axg-01282,fake,64,14,17
axg-01283,fake,60,13,15
axg-01284,fake,64,13,19
axg-01285,fake,91,20,24
axg-01286,fake,51,9,14
axg-01287,fake,66,13,19
axg-01288,fake,62,13,17
axg-01289,fake,51,11,13
axg-01290,fake,63,14,24
axg-01291,fake,40,7,12
axg-01292,fake,74,15,22
axg-01293,fake,98,19,22
axg-01294,fake,67,12,19
axg-01295,fake,38,7,11
axg-01296,fake,110,24,30
axg-01297,fake,97,21,27
axg-01298,fake,90,19,25
axg-01299,fake,92,18,24
axg-01300,fake,292,63,80
axg-01301,fake,279,59,74
axg-01302,fake,54,11,16
axg-01303,fake,97,20,29
axg-01304,fake,54,11,15
axg-01305,fake,75,15,23
axg-01306,fake,96,21,29
axg-01307,fake,92,20,25
axg-01308,fake,76,15,21
axg-01309,fake,63,12,19
axg-01310,fake,47,9,12
axg-01311,fake,64,12,17
axg-01312,fake,44,9,12
axg-01313,fake,67,13,22
axg-01314,fake,42,8,12
axg-01315,fake,125,26,36
axg-01316,fake,61,12,18
axg-01317,fake,76,17,25
axg-01318,fake,59,12,15
axg-01319,fake,66,17,20
axg-01320,fake,84,19,23
axg-01321,fake,83,19,23
axg-01322,fake,56,12,18
axg-01323,fake,55,12,16
axg-01324,fake,43,11,14
axg-01325,fake,41,8,13
axg-01326,fake,69,13,20
axg-01327,fake,128,29,37
axg-01328,fake,96,19,30
axg-01329,fake,111,26,30
axg-01330,fake,36,9,11
axg-01331,fake,73,15,21
axg-01332,fake,93,19,25
axg-01333,fake,82,18,28
axg-01334,fake,59,11,16
axg-01335,fake,74,14,20
axg-01336,fake,81,18,28
axg-01337,fake,48,12,15
axg-01338,fake,87,18,22
axg-01339,fake,65,13,19
axg-01340,fake,75,17,22
axg-01341,fake,102,21,34
axg-01342,fake,87,17,21
axg-01343,fake,85,17,20
axg-01344,fake,47,10,13
axg-01345,fake,68,15,19
axg-01346,fake,79,16,24
axg-01347,fake,71,13,19
axg-01348,fake,123,26,35
axg-01349,fake,76,14,25
axg-01350,fake,61,14,21
axg-01351,fake,96,17,24
axg-01352,fake,89,17,26
axg-01353,fake,223,50,65
axg-01354,fake,188,38,49
axg-01355,fake,74,15,20
axg-01356,fake,107,24,37
axg-01357,fake,59,12,16
axg-01358,fake,61,12,17
axg-01359,fake,51,11,15
axg-01360,fake,60,12,18
axg-01361,fake,67,14,19
axg-01362,fake,89,20,25
axg-01363,fake,68,15,19
axg-01364,fake,75,15,23
axg-01365,fake,62,14,19
axg-01366,fake,89,18,23
axg-01367,fake,77,14,20
axg-01368,fake,145,35,38
axg-01369,fake,40,8,12
axg-01370,fake,48,11,15
axg-01371,fake,90,18,23
axg-01372,fake,45,11,17
axg-01373,fake,116,24,35
axg-01374,fake,78,15,24
axg-01375,fake,55,12,17
axg-01376,fake,74,16,19
axg-01377,fake,108,24,30
axg-01378,fake,61,14,17
axg-01379,fake,146,32,44
axg-01380,fake,45,8,10
axg-01381,fake,107,21,33
axg-01382,fake,99,22,28
axg-01383,fake,93,18,27
axg-01384,fake,49,12,14
axg-01385,fake,58,12,18
axg-01386,fake,57,11,19
axg-01387,fake,52,9,16
axg-01388,fake,74,15,24
axg-01389,fake,120,28,33
axg-01390,fake,134,28,37
axg-01391,fake,97,23,32
axg-01392,fake,54,11,16
axg-01393,fake,81,19,27
axg-01394,fake,55,10,18
axg-01395,fake,134,28,36
axg-01396,fake,70,13,23
axg-01397,fake,90,19,27
axg-01398,fake,79,17,20
axg-01399,fake,51,10,17
axg-01400,fake,39,6,15
axg-01401,fake,101,22,31
axg-01402,fake,34,5,15
axg-01403,fake,54,12,16
axg-01404,fake,49,9,14
axg-01405,fake,71,14,22
axg-01406,fake,116,25,35
axg-01407,fake,68,15,20
axg-01408,fake,71,13,21
axg-01409,fake,56,10,15
axg-01410,fake,61,10,22
axg-01411,fake,30,6,8
axg-01412,fake,69,14,17
axg-01413,fake,88,20,27
axg-01414,fake,94,18,24
axg-01415,fake,95,19,28
axg-01416,fake,56,10,17
axg-01417,fake,82,17,25
axg-01418,fake,65,11,22
axg-01419,fake,46,9,11
axg-01420,fake,40,9,15
axg-01421,fake,63,14,18
axg-01422,fake,39,7,14
axg-01423,fake,62,13,20
axg-01424,fake,45,9,12
axg-01425,fake,71,15,20
axg-01426,fake,40,7,15
axg-01427,fake,43,9,13
axg-01428,fake,56,11,22
axg-01429,fake,19,4,7
axg-01430,fake,89,18,26
axg-01431,fake,84,18,25
axg-01432,fake,134,29,33
axg-01433,fake,61,16,22
axg-01434,fake,69,13,17
axg-01435,fake,278,57,75
axg-01436,fake,40,7,14
axg-01437,fake,220,52,58
axg-01438,fake,55,13,19
axg-01439,fake,51,10,18
axg-01440,fake,81,15,24
axg-01441,fake,543,120,141
axg-01442,fake,98,18,27
axg-01443,fake,94,18,27
axg-01444,fake,76,13,19
axg-01445,fake,50,10,13
axg-01446,fake,100,19,28
axg-01447,fake,86,15,24
axg-01448,fake,94,20,32
axg-01449,fake,78,17,21
axg-01450,fake,86,17,26
axg-01451,fake,77,16,22
axg-01452,fake,73,13,19
axg-01453,fake,388,84,103
axg-01454,fake,644,144,176
axg-01455,fake,543,114,142
axg-01456,fake,604,126,152
axg-01457,fake,450,93,123
axg-01458,fake,373,82,93
axg-01459,fake,487,105,135
axg-01460,fake,802,168,225
axg-01461,fake,1016,217,275
axg-01462,fake,617,127,159
axg-01463,fake,569,125,151
axg-01464,fake,66,14,20
axg-01465,fake,86,18,27
axg-01466,fake,49,11,17
axg-01467,fake,683,147,183
axg-01468,fake,293,67,85
axg-01469,fake,65,15,19
axg-01470,fake,305,68,89
axg-01471,fake,402,86,108
axg-01472,fake,257,57,73
axg-01473,fake,387,85,107
axg-01474,fake,523,115,140
axg-01475,fake,554,121,150
axg-01476,fake,305,67,86
axg-01477,fake,60,13,16
axg-01478,fake,398,93,121
axg-01479,fake,22,4,9
axg-01480,fake,46,9,12
axg-01481,fake,36,8,12
axg-01482,fake,129,29,40
axg-01483,fake,135,32,37
axg-01484,fake,49,11,17
axg-01485,fake,415,93,111
axg-01486,fake,553,122,153
axg-01487,fake,40,6,14
axg-01488,fake,26,5,7
axg-01489,fake,75,15,22
axg-01490,fake,54,10,20
axg-01491,fake,130,25,41
axg-01492,fake,56,12,16
axg-01493,fake,71,16,21
axg-01494,fake,51,11,15
axg-01495,fake,301,67,83
axg-01496,fake,79,17,26
axg-01497,fake,57,12,17
axg-01498,fake,95,21,33
axg-01499,fake,65,14,17
axg-01500,fake,58,11,18
axg-01501,fake,57,11,16
axg-01502,fake,191,42,52
axg-01503,fake,73,16,26
axg-01504,fake,45,8,14
axg-01505,fake,63,14,19
axg-01506,fake,67,14,20
axg-01507,fake,63,14,21
axg-01508,fake,75,14,26
axg-01509,fake,73,14,23
axg-01510,fake,83,18,26
axg-01511,fake,51,10,20
axg-01512,fake,40,9,12
axg-01513,fake,367,76,80
axg-01514,fake,363,82,99
axg-01515,fake,469,104,128
axg-01516,fake,301,68,70
axg-01517,fake,353,74,84
axg-01518,fake,336,71,88
axg-01519,fake,343,75,84
axg-01520,fake,292,67,79
axg-01521,fake,417,86,106
axg-01522,fake,549,116,161
axg-01523,fake,1087,234,318
axg-01524,fake,558,109,174
axg-01525,fake,385,92,103
axg-01526,fake,285,66,80
axg-01527,fake,348,82,95
axg-01528,fake,423,99,113
axg-01529,fake,103,23,27
axg-01530,fake,160,34,44
axg-01531,fake,69,15,20
axg-01532,fake,395,91,115
axg-01533,fake,349,78,99
axg-01534,fake,105,24,32
axg-01535,fake,105,22,29
axg-01536,fake,313,67,84
axg-01537,fake,353,78,86
axg-01538,fake,259,59,79
axg-01539,fake,192,41,47
axg-01540,fake,197,46,60
axg-01541,fake,234,52,58
axg-01542,fake,165,40,47
axg-01543,fake,274,65,76
axg-01544,fake,164,36,40
axg-01545,fake,231,53,58
axg-01546,fake,261,59,81
axg-01547,fake,173,36,46
axg-01548,fake,252,57,66
axg-01549,fake,256,58,64
axg-01550,fake,210,47,53
axg-01551,fake,218,51,59
axg-01552,fake,246,50,60
axg-01553,fake,1131,235,360
axg-01554,fake,930,214,271
axg-01555,fake,330,71,105
axg-01556,fake,724,158,183
axg-01557,fake,729,148,218
axg-01558,fake,809,174,218
axg-01559,fake,440,96,124
axg-01560,fake,439,84,139
axg-01561,fake,1034,234,292
axg-01562,fake,661,152,199
axg-01563,fake,683,144,166
axg-01564,fake,493,107,134
axg-01565,fake,1016,216,283
axg-01566,fake,2077,438,582
axg-01567,fake,890,211,254
axg-01568,fake,722,159,218
axg-01569,fake,762,161,189
axg-01570,fake,1341,293,385
axg-01571,fake,908,201,250
axg-01572,fake,1114,256,316
axg-01573,fake,620,133,180
axg-01574,fake,735,153,209
axg-01575,fake,1102,237,325
axg-01576,fake,1030,216,281
axg-01577,fake,1625,332,466
axg-01578,fake,1611,319,498
axg-01579,fake,580,133,152
axg-01580,fake,340,78,91
axg-01581,fake,334,73,94
axg-01582,fake,299,68,79
axg-01583,fake,1523,312,448
axg-01584,fake,467,99,124
axg-01585,fake,543,117,153
axg-01586,fake,2210,485,555
axg-01587,fake,641,136,173
axg-01588,fake,427,87,110
axg-01589,fake,3366,734,995
axg-01590,fake,705,148,228
axg-01591,fake,619,135,187
axg-01592,fake,623,133,175
axg-01593,fake,1488,312,480
axg-01594,fake,1181,256,318
axg-01595,fake,1092,252,291
axg-01596,fake,973,212,262
axg-01597,fake,1634,366,460
axg-01598,fake,1372,317,382
axg-01599,fake,639,133,176
axg-01600,fake,640,128,189
axg-01601,fake,1316,290,340
axg-01602,fake,2830,629,736
axg-01603,fake,2112,448,572
axg-01604,fake,1274,283,378
axg-01605,fake,1798,394,513
axg-01606,fake,914,199,267
axg-01607,fake,2672,577,751
axg-01608,fake,1656,347,467
axg-01609,fake,1125,243,301
axg-01610,fake,1111,244,289
axg-01611,fake,818,179,220
axg-01612,fake,1098,234,302
axg-01613,fake,1421,318,421
axg-01614,fake,795,165,210
axg-01615,fake,520,103,158
axg-01616,fake,77,18,21
axg-01617,fake,55,12,16
axg-01618,fake,2107,450,568
axg-01619,fake,1220,267,360
axg-01620,fake,826,179,248
axg-01621,fake,448,95,125
axg-01622,fake,632,129,177
axg-01623,fake,1240,262,358
axg-01624,fake,989,214,294
axg-01625,fake,897,197,259
axg-01626,fake,762,171,199
axg-01627,fake,1425,309,428
axg-01628,fake,820,184,240
axg-01629,fake,1238,254,344
axg-01630,fake,1450,314,384
axg-01631,fake,493,106,148
axg-01632,fake,560,109,163
axg-01633,fake,1201,245,339
axg-01634,fake,614,134,183
axg-01635,fake,1086,242,323
axg-01636,fake,992,218,301
axg-01637,fake,1151,258,316
axg-01638,fake,1058,238,309
axg-01639,fake,641,131,188
axg-01640,fake,798,173,219
axg-01641,fake,1024,229,275
axg-01642,fake,662,137,197
axg-01643,fake,1051,238,277
axg-01644,fake,1356,296,395
axg-01645,fake,2094,432,546
axg-01646,fake,2193,482,606
axg-01647,fake,1021,222,256
axg-01648,fake,986,230,285
axg-01649,fake,1019,226,262
axg-01650,fake,920,206,246
axg-01651,fake,952,202,241
axg-01652,fake,1243,272,316
axg-01653,fake,1257,271,346
axg-01654,fake,596,134,187
axg-01655,fake,576,128,167
axg-01656,fake,1225,252,371
axg-01657,fake,894,194,247
axg-01658,fake,1394,323,393
axg-01659,fake,1175,256,337
axg-01660,fake,471,99,154
axg-01661,fake,723,158,195
axg-01662,fake,375,80,107
axg-01663,fake,1090,231,294
axg-01664,fake,1116,244,314
axg-01665,fake,1074,240,311
axg-01666,fake,992,215,309
axg-01667,fake,1079,217,287
axg-01668,fake,1368,279,431
axg-01669,fake,908,186,252
axg-01670,fake,336,68,104
axg-01671,fake,1088,220,308
axg-01672,fake,937,191,263
axg-01673,fake,1822,390,522
axg-01674,fake,1219,254,337
axg-01675,fake,610,126,204
axg-01676,fake,940,204,283
axg-01677,fake,888,194,267
axg-01678,fake,548,106,167
axg-01679,fake,1756,386,508
axg-01680,fake,1074,233,303
axg-01681,fake,1387,288,338
axg-01682,fake,1150,249,306
axg-01683,fake,2971,644,782
axg-01684,fake,1890,395,537
axg-01685,fake,1837,391,500
axg-01686,fake,631,133,167
axg-01687,fake,1001,219,270
axg-01688,fake,1200,261,309
axg-01689,fake,1144,254,299
axg-01690,fake,596,133,158
axg-01691,fake,1282,287,357
axg-01692,fake,1025,218,269
axg-01693,fake,1116,246,337
axg-01694,fake,732,163,190
axg-01695,fake,583,130,153
axg-01696,fake,1343,293,333
axg-01697,fake,1267,272,301
axg-01698,fake,1078,242,317
axg-01699,fake,731,159,201
axg-01700,fake,1521,322,415
axg-01701,fake,777,168,210
axg-01702,fake,493,102,134
axg-01703,fake,423,90,139
axg-01704,fake,1034,239,290
axg-01705,fake,1504,326,408
axg-01706,fake,864,181,273
axg-01707,fake,1179,249,288
axg-01708,fake,1046,224,277
axg-01709,fake,739,161,220
axg-01710,fake,1188,260,291
axg-01711,fake,1258,261,326
axg-01712,fake,1223,263,313
axg-01713,fake,2180,472,583
axg-01714,fake,3439,752,921
axg-01715,fake,1410,304,355
axg-01716,fake,551,113,169
axg-01717,fake,1186,232,379
axg-01718,fake,1415,327,404
axg-01719,fake,1123,234,360
axg-01720,fake,1327,282,370
axg-01721,fake,1290,268,375
axg-01722,fake,458,88,134
axg-01723,fake,1259,271,369
axg-01724,fake,1574,320,444
axg-01725,fake,1111,256,341
axg-01726,fake,885,191,276
axg-01727,fake,821,178,262
axg-01728,fake,1070,230,330
axg-01729,fake,805,185,230
axg-01730,fake,748,161,220
axg-01731,fake,1086,232,304
axg-01732,fake,934,194,275
axg-01733,fake,1547,322,430
axg-01734,fake,1301,274,412
axg-01735,fake,1636,319,508
axg-01736,fake,926,206,281
axg-01737,fake,422,89,128
axg-01738,fake,556,122,157
axg-01739,fake,764,164,220
axg-01740,fake,1086,229,311
axg-01741,fake,389,83,104
axg-01742,fake,451,91,143
axg-01743,fake,1015,222,280
axg-01744,fake,2217,486,664
axg-01745,fake,964,208,272
axg-01746,fake,925,199,250
axg-01747,fake,1559,347,416
axg-01748,fake,1194,256,318
axg-01749,fake,1796,391,483
axg-01750,fake,1230,276,348
axg-01751,fake,730,154,208
axg-01752,fake,66,13,19
axg-01753,fake,677,142,180
axg-01754,fake,171,35,42
axg-01755,fake,836,179,233
axg-01756,fake,486,101,138
axg-01757,fake,1182,246,320
axg-01758,fake,501,101,135
axg-01759,fake,357,77,99
axg-01760,fake,308,68,88
axg-01761,fake,755,164,207
axg-01762,fake,359,74,87
axg-01763,fake,692,151,192
axg-01764,fake,516,114,142
axg-01765,fake,667,142,193
axg-01766,fake,460,103,123
axg-01767,fake,808,167,224
axg-01768,fake,509,116,135
axg-01769,fake,404,92,105
axg-01770,fake,487,104,131
axg-01771,fake,686,147,181
axg-01772,fake,795,166,223
axg-01773,fake,772,163,215
axg-01774,fake,613,143,176
axg-01775,fake,246,57,72
axg-01776,fake,605,139,171
axg-01777,fake,714,158,186
axg-01778,fake,527,121,145
axg-01779,fake,373,81,110
axg-01780,fake,391,86,108
axg-01781,fake,549,121,144
axg-01782,fake,577,128,155
axg-01783,fake,499,114,139
axg-01784,fake,384,86,105
axg-01785,fake,487,104,136
axg-01786,fake,648,139,173
axg-01787,fake,553,119,153
axg-01788,fake,400,87,106
axg-01789,fake,727,151,205
axg-01790,fake,427,88,120
axg-01791,fake,703,152,190
axg-01792,fake,842,185,230
axg-01793,fake,602,131,162
axg-01794,fake,691,150,177
axg-01795,fake,482,105,133
axg-01796,fake,547,114,142
axg-01797,fake,810,177,210
axg-01798,fake,695,148,178
axg-01799,fake,1002,226,289
axg-01800,fake,645,141,180
axg-01801,fake,824,178,223
axg-01802,fake,711,150,188
axg-01803,fake,849,179,212
axg-01804,fake,662,143,185
